"","COD_DISCIPLINA","ANO","SEMESTRE","NOME_DISCIPLINA","SIGLA","TOTAL_ALUNOS","Sem"
"991","ELC1080",2016,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Repr.Freq",4,"4.0"
"992","ELC1080",2014,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Reprovado",5,"4.0"
"993","ELC1080",2014,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",10,"4.0"
"994","ELC1080",2018,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",10,"4.0"
"995","ELC1080",2014,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Repr.Freq",2,"4.0"
"996","ELC1080",2018,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",12,"4.0"
"997","ELC1080",2022,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",9,"4.0"
"998","ELC1080",2016,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",11,"4.0"
"999","ELC1080",2019,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",14,"4.0"
"1000","ELC1080",2021,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Reprovado",14,"4.0"
"1001","ELC1080",2022,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Dispensado",1,"4.0"
"1002","ELC1080",2014,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",6,"4.0"
"1003","ELC1080",2015,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",7,"4.0"
"1004","ELC1080",2015,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Repr.Freq",1,"4.0"
"1005","ELC1080",2021,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",6,"4.0"
"1006","ELC1080",2020,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",8,"4.0"
"1007","ELC1080",2015,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Reprovado",1,"4.0"
"1008","ELC1080",2014,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Tr.Parcial",2,"4.0"
"1009","ELC1080",2019,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Reprovado",1,"4.0"
"1010","ELC1080",2014,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Reprovado",14,"4.0"
"1011","ELC1080",2015,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Reprovado",10,"4.0"
"1012","ELC1080",2015,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Tr.Parcial",1,"4.0"
"1013","ELC1080",2017,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Reprovado",14,"4.0"
"1014","ELC1080",2017,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Tr.Parcial",1,"4.0"
"1015","ELC1080",2021,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Tr.Parcial",2,"4.0"
"1016","ELC1080",2015,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",11,"4.0"
"1017","ELC1080",2017,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Repr.Freq",2,"4.0"
"1018","ELC1080",2019,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Reprovado",7,"4.0"
"1019","ELC1080",2020,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",4,"4.0"
"1020","ELC1080",2021,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Reprovado",6,"4.0"
"1021","ELC1080",2017,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Reprovado",1,"4.0"
"1022","ELC1080",2020,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Incompleto",6,"4.0"
"1023","ELC1080",2019,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Repr.Freq",1,"4.0"
"1024","ELC1080",2017,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",5,"4.0"
"1025","ELC1080",2019,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Repr.Freq",2,"4.0"
"1026","ELC1083",2014,"1. Semestre","LINGUAGENS FORMAIS ""A""","Aprovado",26,"Inativo"
"1027","ELC1083",2014,"1. Semestre","LINGUAGENS FORMAIS ""A""","Repr.Freq",5,"Inativo"
"1028","ELC1083",2014,"1. Semestre","LINGUAGENS FORMAIS ""A""","Reprovado",4,"Inativo"
"1029","ELC1083",2021,"1. Semestre","LINGUAGENS FORMAIS ""A""","Aprovado",18,"Inativo"
"1030","ELC1083",2021,"1. Semestre","LINGUAGENS FORMAIS ""A""","Reprovado",5,"Inativo"
"1031","ELC1083",2019,"1. Semestre","LINGUAGENS FORMAIS ""A""","Aprovado",24,"Inativo"
"1032","ELC1083",2019,"2. Semestre","LINGUAGENS FORMAIS ""A""","Aprovado",1,"Inativo"
"1033","ELC1083",2019,"1. Semestre","LINGUAGENS FORMAIS ""A""","Repr.Freq",1,"Inativo"
"1034","ELC1083",2019,"1. Semestre","LINGUAGENS FORMAIS ""A""","Reprovado",2,"Inativo"
"1035","ELC1083",2018,"1. Semestre","LINGUAGENS FORMAIS ""A""","Reprovado",4,"Inativo"
"1036","ELC1083",2015,"1. Semestre","LINGUAGENS FORMAIS ""A""","Aprovado",11,"Inativo"
"1037","ELC1083",2015,"1. Semestre","LINGUAGENS FORMAIS ""A""","Repr.Freq",5,"Inativo"
"1038","ELC1083",2017,"1. Semestre","LINGUAGENS FORMAIS ""A""","Aprovado",9,"Inativo"
"1039","ELC1083",2017,"1. Semestre","LINGUAGENS FORMAIS ""A""","Repr.Freq",5,"Inativo"
"1040","ELC1083",2017,"1. Semestre","LINGUAGENS FORMAIS ""A""","Tr.Parcial",1,"Inativo"
"1041","ELC1083",2016,"1. Semestre","LINGUAGENS FORMAIS ""A""","Reprovado",1,"Inativo"
"1042","ELC1083",2017,"1. Semestre","LINGUAGENS FORMAIS ""A""","Reprovado",1,"Inativo"
"1043","ELC1083",2020,"1. Semestre","LINGUAGENS FORMAIS ""A""","Aprovado",18,"Inativo"
"1044","ELC1083",2020,"1. Semestre","LINGUAGENS FORMAIS ""A""","Incompleto",7,"Inativo"
"1045","ELC1083",2022,"1. Semestre","LINGUAGENS FORMAIS ""A""","Aprovado",23,"Inativo"
"1046","ELC1083",2022,"1. Semestre","LINGUAGENS FORMAIS ""A""","Reprovado",4,"Inativo"
"1047","ELC1083",2016,"1. Semestre","LINGUAGENS FORMAIS ""A""","Aprovado",16,"Inativo"
"1048","ELC1083",2018,"1. Semestre","LINGUAGENS FORMAIS ""A""","Repr.Freq",1,"Inativo"
"1049","ELC1083",2022,"2. Semestre","LINGUAGENS FORMAIS ""A""","Aprovado",1,"Inativo"
"1050","ELC1083",2016,"1. Semestre","LINGUAGENS FORMAIS ""A""","Repr.Freq",6,"Inativo"
"1051","ELC1083",2018,"1. Semestre","LINGUAGENS FORMAIS ""A""","Aprovado",23,"Inativo"
"1052","ELC1084",2019,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Repr.Freq",1,"Inativo"
"1053","ELC1084",2019,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Reprovado",4,"Inativo"
"1054","ELC1084",2019,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Reprovado",1,"Inativo"
"1055","ELC1084",2017,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",11,"Inativo"
"1056","ELC1084",2017,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Repr.Freq",1,"Inativo"
"1057","ELC1084",2017,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Reprovado",3,"Inativo"
"1058","ELC1084",2017,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Reprovado",2,"Inativo"
"1059","ELC1084",2022,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Reprovado",1,"Inativo"
"1060","ELC1084",2022,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Tr.Parcial",1,"Inativo"
"1061","ELC1084",2020,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",1,"Inativo"
"1062","ELC1084",2020,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",18,"Inativo"
"1063","ELC1084",2022,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",2,"Inativo"
"1064","ELC1084",2022,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Reprovado",4,"Inativo"
"1065","ELC1084",2015,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",3,"Inativo"
"1066","ELC1084",2014,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",7,"Inativo"
"1067","ELC1084",2014,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",12,"Inativo"
"1068","ELC1084",2014,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Repr.Freq",4,"Inativo"
"1069","ELC1084",2014,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Repr.Freq",2,"Inativo"
"1070","ELC1084",2014,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Tr.Parcial",1,"Inativo"
"1071","ELC1084",2019,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",5,"Inativo"
"1072","ELC1084",2019,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",13,"Inativo"
"1073","ELC1084",2019,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Repr.Freq",1,"Inativo"
"1074","ELC1084",2018,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",1,"Inativo"
"1075","ELC1084",2018,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",8,"Inativo"
"1076","ELC1084",2018,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Repr.Freq",1,"Inativo"
"1077","ELC1084",2018,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Reprovado",1,"Inativo"
"1078","ELC1084",2018,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Reprovado",4,"Inativo"
"1079","ELC1084",2021,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",16,"Inativo"
"1080","ELC1084",2021,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Reprovado",5,"Inativo"
"1081","ELC1084",2021,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Tr.Parcial",1,"Inativo"
"1082","ELC1084",2016,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Reprovado",5,"Inativo"
"1083","ELC1084",2015,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Repr.Freq",2,"Inativo"
"1084","ELC1084",2015,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",16,"Inativo"
"1085","ELC1084",2017,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",3,"Inativo"
"1086","ELC1084",2021,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",7,"Inativo"
"1087","ELC1084",2015,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Reprovado",5,"Inativo"
"1088","ELC1084",2022,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",4,"Inativo"
"1089","ELC1084",2016,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",16,"Inativo"
"1090","ELC1084",2016,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Reprovado",3,"Inativo"
"1091","ELC1084",2016,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Aprovado",4,"Inativo"
"1092","ELC1084",2020,"1. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Tr.Parcial",6,"Inativo"
"1093","ELC1084",2020,"2. Semestre","TRABALHO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO","Reprovado",5,"Inativo"
"1094","ELC1085",2017,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Aprovado",34,"Inativo"
"1095","ELC1085",2017,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Reprovado",3,"Inativo"
"1096","ELC1085",2016,"2. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Aprovado",1,"Inativo"
"1097","ELC1085",2016,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Reprovado",11,"Inativo"
"1098","ELC1085",2016,"2. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Reprovado",1,"Inativo"
"1099","ELC1085",2014,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Aprovado",32,"Inativo"
"1100","ELC1085",2014,"2. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Aprovado",3,"Inativo"
"1101","ELC1085",2014,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Reprovado",7,"Inativo"
"1102","ELC1085",2018,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Aprovado",31,"Inativo"
"1103","ELC1085",2018,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Repr.Freq",6,"Inativo"
"1104","ELC1085",2016,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Aprovado",26,"Inativo"
"1105","ELC1085",2015,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Aprovado",33,"Inativo"
"1106","ELC1085",2015,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Repr.Freq",5,"Inativo"
"1107","ELC1085",2020,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Incompleto",34,"Inativo"
"1108","ELC1085",2020,"2. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Reprovado",7,"Inativo"
"1109","ELC1085",2022,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Aprovado",41,"Inativo"
"1110","ELC1085",2021,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Aprovado",32,"Inativo"
"1111","ELC1085",2021,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Reprovado",2,"Inativo"
"1112","ELC1085",2019,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Aprovado",39,"Inativo"
"1113","ELC1085",2020,"2. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Aprovado",16,"Inativo"
"1114","ELC1085",2022,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","Reprovado",6,"Inativo"
"1115","ELC1085",2022,"1. Semestre","INTRODUÇÃO À COMPUTAÇÃO ""A""","CancMatric",1,"Inativo"
"1116","ELC1086",2016,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Repr.Freq",2,"2.0"
"1117","ELC1086",2018,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Aprovado",21,"2.0"
"1118","ELC1086",2019,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Aprovado",12,"2.0"
"1119","ELC1086",2020,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Aprovado",20,"2.0"
"1120","ELC1086",2015,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Reprovado",4,"2.0"
"1121","ELC1086",2020,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Incompleto",5,"2.0"
"1122","ELC1086",2016,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Aprovado",17,"2.0"
"1123","ELC1086",2016,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Reprovado",1,"2.0"
"1124","ELC1086",2014,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Repr.Freq",7,"2.0"
"1125","ELC1086",2018,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Repr.Freq",2,"2.0"
"1126","ELC1086",2019,"2. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Reprovado",1,"2.0"
"1127","ELC1086",2014,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Aprovado",17,"2.0"
"1128","ELC1086",2022,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Aprovado",16,"2.0"
"1129","ELC1086",2017,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Tr.Parcial",1,"2.0"
"1130","ELC1086",2015,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Aprovado",20,"2.0"
"1131","ELC1086",2019,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Repr.Freq",2,"2.0"
"1132","ELC1086",2019,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Reprovado",1,"2.0"
"1133","ELC1086",2021,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Reprovado",2,"2.0"
"1134","ELC1086",2017,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Aprovado",14,"2.0"
"1135","ELC1086",2017,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Repr.Freq",3,"2.0"
"1136","ELC1086",2021,"1. Semestre","METODOLOGIA DE PESQUISA EM INFORMÁTICA","Aprovado",21,"2.0"
"1137","ELC1088",2020,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Reprovado",3,"DCG"
"1138","ELC1088",2017,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Repr.Freq",2,"DCG"
"1139","ELC1088",2022,"1. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Reprovado",1,"DCG"
"1140","ELC1088",2019,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Reprovado",3,"DCG"
"1141","ELC1088",2018,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Reprovado",4,"DCG"
"1142","ELC1088",2018,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Aprovado",4,"DCG"
"1143","ELC1088",2017,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Tr.Parcial",1,"DCG"
"1144","ELC1088",2019,"1. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Aprovado",1,"DCG"
"1145","ELC1088",2022,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Reprovado",1,"DCG"
"1146","ELC1088",2016,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Repr.Freq",2,"DCG"
"1147","ELC1088",2014,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Aprovado",23,"DCG"
"1148","ELC1088",2019,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Aprovado",4,"DCG"
"1149","ELC1088",2021,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Reprovado",3,"DCG"
"1150","ELC1088",2015,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Aprovado",9,"DCG"
"1151","ELC1088",2020,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Aprovado",4,"DCG"
"1152","ELC1088",2016,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Aprovado",20,"DCG"
"1153","ELC1088",2017,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Aprovado",2,"DCG"
"1154","ELC1088",2016,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Reprovado",1,"DCG"
"1155","ELC1088",2014,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Repr.Freq",5,"DCG"
"1156","ELC1088",2015,"2. Semestre","IMPLEMENTAÇÃO DE LINGUAGENS DE PROGRAMAÇÃO","Reprovado",4,"DCG"
"1157","ELC1090",2015,"2. Semestre","DESENVOLVIMENTO DE SOFTWARE PARA A WEB","Reprovado",1,"DCG"
"1158","ELC1090",2015,"2. Semestre","DESENVOLVIMENTO DE SOFTWARE PARA A WEB","Aprovado",14,"DCG"
"1159","ELC1090",2014,"2. Semestre","DESENVOLVIMENTO DE SOFTWARE PARA A WEB","Aprovado",29,"DCG"
"1160","ELC1090",2014,"2. Semestre","DESENVOLVIMENTO DE SOFTWARE PARA A WEB","Tr.Parcial",1,"DCG"
"1161","ELC1090",2015,"2. Semestre","DESENVOLVIMENTO DE SOFTWARE PARA A WEB","Repr.Freq",7,"DCG"
"1162","ELC1090",2014,"2. Semestre","DESENVOLVIMENTO DE SOFTWARE PARA A WEB","Reprovado",5,"DCG"
"1163","ELC1092",2022,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Tr.Parcial",1,"DCG"
"1164","ELC1092",2021,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Aprovado",3,"DCG"
"1165","ELC1092",2022,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Reprovado",3,"DCG"
"1166","ELC1092",2017,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Tr.Parcial",2,"DCG"
"1167","ELC1092",2019,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Repr.Freq",5,"DCG"
"1168","ELC1092",2017,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Aprovado",6,"DCG"
"1169","ELC1092",2019,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Tr.Parcial",2,"DCG"
"1170","ELC1092",2014,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Repr.Freq",2,"DCG"
"1171","ELC1092",2015,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Repr.Freq",3,"DCG"
"1172","ELC1092",2018,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Reprovado",3,"DCG"
"1173","ELC1092",2020,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Tr.Parcial",1,"DCG"
"1174","ELC1092",2022,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Aprovado",3,"DCG"
"1175","ELC1092",2019,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Aprovado",16,"DCG"
"1176","ELC1092",2020,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Aprovado",12,"DCG"
"1177","ELC1092",2014,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Tr.Parcial",1,"DCG"
"1178","ELC1092",2021,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Tr.Parcial",2,"DCG"
"1179","ELC1092",2021,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Reprovado",5,"DCG"
"1180","ELC1092",2015,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Aprovado",15,"DCG"
"1181","ELC1092",2014,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Aprovado",17,"DCG"
"1182","ELC1092",2016,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Tr.Parcial",1,"DCG"
"1183","ELC1092",2018,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Tr.Parcial",1,"DCG"
"1184","ELC1092",2020,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Reprovado",3,"DCG"
"1185","ELC1092",2017,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Repr.Freq",2,"DCG"
"1186","ELC1092",2014,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Reprovado",2,"DCG"
"1187","ELC1092",2018,"2. Semestre","LINGUAGENS DE MARCAÇÃO EXTENSÍVEIS","Aprovado",11,"DCG"
"1188","ELC1095",2019,"1. Semestre","SISTEMAS OPERACIONAIS DE TEMPO REAL","Aprovado",1,"DCG"
"1189","ELC1095",2021,"1. Semestre","SISTEMAS OPERACIONAIS DE TEMPO REAL","Reprovado",1,"DCG"
"1190","ELC1095",2019,"1. Semestre","SISTEMAS OPERACIONAIS DE TEMPO REAL","Repr.Freq",3,"DCG"
"1191","ELC1095",2016,"1. Semestre","SISTEMAS OPERACIONAIS DE TEMPO REAL","Repr.Freq",1,"DCG"
"1192","ELC1097",2014,"1. Semestre","SISTEMAS COLABORATIVOS","Aprovado",12,"DCG"
"1193","ELC1097",2020,"1. Semestre","SISTEMAS COLABORATIVOS","Incompleto",1,"DCG"
"1194","ELC1097",2019,"1. Semestre","SISTEMAS COLABORATIVOS","Repr.Freq",2,"DCG"
"1195","ELC1097",2017,"1. Semestre","SISTEMAS COLABORATIVOS","Aprovado",3,"DCG"
"1196","ELC1097",2015,"1. Semestre","SISTEMAS COLABORATIVOS","Aprovado",2,"DCG"
"1197","ELC1097",2014,"1. Semestre","SISTEMAS COLABORATIVOS","Repr.Freq",3,"DCG"
"1198","ELC1097",2021,"1. Semestre","SISTEMAS COLABORATIVOS","Aprovado",2,"DCG"
"1199","ELC1097",2017,"1. Semestre","SISTEMAS COLABORATIVOS","Repr.Freq",4,"DCG"
"1200","ELC1097",2019,"1. Semestre","SISTEMAS COLABORATIVOS","Aprovado",4,"DCG"
"1201","ELC1097",2020,"1. Semestre","SISTEMAS COLABORATIVOS","Aprovado",1,"DCG"
"1202","ELC1097",2016,"1. Semestre","SISTEMAS COLABORATIVOS","Repr.Freq",1,"DCG"
"1203","ELC1097",2018,"1. Semestre","SISTEMAS COLABORATIVOS","Aprovado",1,"DCG"
