"","COD_DISCIPLINA","ANO","SEMESTRE","NOME_DISCIPLINA","SIGLA","TOTAL_ALUNOS","NOME_CURSO","Sem"
"190","DPEE1085",2021,"2. Semestre","DEEP LEARNING","Reprovado",2,"Ciência da Computação - Bacharelado","DCG"
"191","DPEE1085",2023,"2. Semestre","DEEP LEARNING","Reprovado",6,"Ciência da Computação - Bacharelado","DCG"
"192","DPEE1085",2022,"2. Semestre","DEEP LEARNING","Aprovado",3,"Ciência da Computação - Bacharelado","DCG"
"193","DPEE1085",2023,"2. Semestre","DEEP LEARNING","Aprovado",12,"Ciência da Computação - Bacharelado","DCG"
"194","DPEE1085",2022,"2. Semestre","DEEP LEARNING","Repr.Freq",2,"Ciência da Computação - Bacharelado","DCG"
"195","DPEE1085",2020,"1. Semestre","DEEP LEARNING","Aprovado",6,"Ciência da Computação - Bacharelado","DCG"
"196","DPEE1089",2023,"2. Semestre","PROGRAMAÇÃO PYTHON","Aprovado",5,"Ciência da Computação - Bacharelado","Inativo"
"197","DPEE1089",2023,"2. Semestre","PROGRAMAÇÃO PYTHON","Reprovado",3,"Ciência da Computação - Bacharelado","Inativo"
"198","DPEE1089",2023,"1. Semestre","PROGRAMAÇÃO PYTHON","Aprovado",7,"Ciência da Computação - Bacharelado","Inativo"
"199","DPEE1115",2023,"2. Semestre","APRENDIZADO DE MÁQUINA (MACHINE LEARNING)","Aprovado",2,"Ciência da Computação - Bacharelado","Inativo"
"200","DPEE1115",2023,"2. Semestre","APRENDIZADO DE MÁQUINA (MACHINE LEARNING)","Reprovado",4,"Ciência da Computação - Bacharelado","Inativo"
"201","DPS1057",2022,"1. Semestre","ENGENHARIA ECONÔMICA ""A""","Aprovado",1,"Ciência da Computação - Bacharelado","Inativo"
"202","EDE1090",2014,"2. Semestre","LIBRAS","Repr.Freq",1,"Ciência da Computação - Bacharelado","Inativo"
"203","EDE1114",2019,"2. Semestre","LIBRAS I","Aprovado",1,"Ciência da Computação - Bacharelado","Inativo"
"204","EDE1114",2015,"2. Semestre","LIBRAS I","Reprovado",7,"Ciência da Computação - Bacharelado","Inativo"
"205","EDE1114",2018,"2. Semestre","LIBRAS I","Repr.Freq",1,"Ciência da Computação - Bacharelado","Inativo"
"206","EDE1114",2015,"2. Semestre","LIBRAS I","Aprovado",31,"Ciência da Computação - Bacharelado","Inativo"
"207","EDE1114",2015,"2. Semestre","LIBRAS I","Repr.Freq",1,"Ciência da Computação - Bacharelado","Inativo"
"208","EDE1114",2017,"2. Semestre","LIBRAS I","Aprovado",2,"Ciência da Computação - Bacharelado","Inativo"
"209","EDE1129",2022,"2. Semestre","LIBRAS I","Repr.Freq",1,"Ciência da Computação - Bacharelado","Inativo"
"210","EDE1130",2020,"1. Semestre","LIBRAS: LICENCIATURAS","Aprovado",2,"Ciência da Computação - Bacharelado","Inativo"
"211","EDE1130",2020,"2. Semestre","LIBRAS: LICENCIATURAS","Aprovado",1,"Ciência da Computação - Bacharelado","Inativo"
"212","EDE1131",2023,"2. Semestre","LIBRAS: BACHARELADO","Aprovado",1,"Ciência da Computação - Bacharelado","DCG"
"213","ELC1001",2018,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Reprovado",11,"Ciência da Computação - Bacharelado","DCG"
"214","ELC1001",2017,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Aprovado",3,"Ciência da Computação - Bacharelado","DCG"
"215","ELC1001",2021,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Aprovado",18,"Ciência da Computação - Bacharelado","DCG"
"216","ELC1001",2020,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Incompleto",8,"Ciência da Computação - Bacharelado","DCG"
"217","ELC1001",2018,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Repr.Freq",2,"Ciência da Computação - Bacharelado","DCG"
"218","ELC1001",2017,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Reprovado",5,"Ciência da Computação - Bacharelado","DCG"
"219","ELC1001",2015,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Tr.Parcial",2,"Ciência da Computação - Bacharelado","DCG"
"220","ELC1001",2021,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Reprovado",3,"Ciência da Computação - Bacharelado","DCG"
"221","ELC1001",2018,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Tr.Parcial",2,"Ciência da Computação - Bacharelado","DCG"
"222","ELC1001",2020,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Aprovado",16,"Ciência da Computação - Bacharelado","DCG"
"223","ELC1001",2019,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Reprovado",7,"Ciência da Computação - Bacharelado","DCG"
"224","ELC1001",2022,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Aprovado",10,"Ciência da Computação - Bacharelado","DCG"
"225","ELC1001",2016,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Aprovado",7,"Ciência da Computação - Bacharelado","DCG"
"226","ELC1001",2014,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Reprovado",2,"Ciência da Computação - Bacharelado","DCG"
"227","ELC1001",2015,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Aprovado",14,"Ciência da Computação - Bacharelado","DCG"
"228","ELC1001",2015,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Repr.Freq",6,"Ciência da Computação - Bacharelado","DCG"
"229","ELC1001",2022,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Tr.Parcial",1,"Ciência da Computação - Bacharelado","DCG"
"230","ELC1001",2014,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Aprovado",14,"Ciência da Computação - Bacharelado","DCG"
"231","ELC1001",2015,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Reprovado",2,"Ciência da Computação - Bacharelado","DCG"
"232","ELC1001",2016,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Repr.Freq",3,"Ciência da Computação - Bacharelado","DCG"
"233","ELC1001",2018,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Aprovado",3,"Ciência da Computação - Bacharelado","DCG"
"234","ELC1001",2022,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Reprovado",5,"Ciência da Computação - Bacharelado","DCG"
"235","ELC1001",2019,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Aprovado",11,"Ciência da Computação - Bacharelado","DCG"
"236","ELC1001",2014,"1. Semestre","SISTEMAS DE COMPUTAÇÃO MÓVEL","Repr.Freq",4,"Ciência da Computação - Bacharelado","DCG"
"237","ELC1008",2018,"1. Semestre","TEORIA DA COMPUTAÇÃO","Aprovado",3,"Ciência da Computação - Bacharelado","6.0"
"238","ELC1008",2018,"2. Semestre","TEORIA DA COMPUTAÇÃO","Reprovado",9,"Ciência da Computação - Bacharelado","6.0"
"239","ELC1008",2015,"2. Semestre","TEORIA DA COMPUTAÇÃO","Aprovado",15,"Ciência da Computação - Bacharelado","6.0"
"240","ELC1008",2018,"2. Semestre","TEORIA DA COMPUTAÇÃO","Aprovado",22,"Ciência da Computação - Bacharelado","6.0"
"241","ELC1008",2022,"1. Semestre","TEORIA DA COMPUTAÇÃO","Aprovado",3,"Ciência da Computação - Bacharelado","6.0"
"242","ELC1008",2015,"2. Semestre","TEORIA DA COMPUTAÇÃO","Tr.Parcial",2,"Ciência da Computação - Bacharelado","6.0"
"243","ELC1008",2018,"1. Semestre","TEORIA DA COMPUTAÇÃO","Reprovado",2,"Ciência da Computação - Bacharelado","6.0"
"244","ELC1008",2023,"2. Semestre","TEORIA DA COMPUTAÇÃO","Aprovado",34,"Ciência da Computação - Bacharelado","6.0"
"245","ELC1008",2019,"2. Semestre","TEORIA DA COMPUTAÇÃO","Repr.Freq",2,"Ciência da Computação - Bacharelado","6.0"
"246","ELC1008",2023,"2. Semestre","TEORIA DA COMPUTAÇÃO","Repr.Freq",3,"Ciência da Computação - Bacharelado","6.0"
"247","ELC1008",2021,"2. Semestre","TEORIA DA COMPUTAÇÃO","Aprovado",11,"Ciência da Computação - Bacharelado","6.0"
"248","ELC1008",2017,"2. Semestre","TEORIA DA COMPUTAÇÃO","Aprovado",8,"Ciência da Computação - Bacharelado","6.0"
"249","ELC1008",2020,"2. Semestre","TEORIA DA COMPUTAÇÃO","Aprovado",21,"Ciência da Computação - Bacharelado","6.0"
"250","ELC1008",2017,"1. Semestre","TEORIA DA COMPUTAÇÃO","Aprovado",3,"Ciência da Computação - Bacharelado","6.0"
"251","ELC1008",2016,"2. Semestre","TEORIA DA COMPUTAÇÃO","Reprovado",11,"Ciência da Computação - Bacharelado","6.0"
"252","ELC1008",2016,"2. Semestre","TEORIA DA COMPUTAÇÃO","Aprovado",12,"Ciência da Computação - Bacharelado","6.0"
"253","ELC1008",2020,"2. Semestre","TEORIA DA COMPUTAÇÃO","Tr.Parcial",1,"Ciência da Computação - Bacharelado","6.0"
"254","ELC1008",2019,"2. Semestre","TEORIA DA COMPUTAÇÃO","Reprovado",4,"Ciência da Computação - Bacharelado","6.0"
"255","ELC1008",2022,"2. Semestre","TEORIA DA COMPUTAÇÃO","Tr.Parcial",1,"Ciência da Computação - Bacharelado","6.0"
"256","ELC1008",2017,"2. Semestre","TEORIA DA COMPUTAÇÃO","Reprovado",12,"Ciência da Computação - Bacharelado","6.0"
"257","ELC1008",2022,"2. Semestre","TEORIA DA COMPUTAÇÃO","Reprovado",3,"Ciência da Computação - Bacharelado","6.0"
"258","ELC1008",2021,"2. Semestre","TEORIA DA COMPUTAÇÃO","Reprovado",13,"Ciência da Computação - Bacharelado","6.0"
"259","ELC1008",2020,"2. Semestre","TEORIA DA COMPUTAÇÃO","Reprovado",3,"Ciência da Computação - Bacharelado","6.0"
"260","ELC1008",2015,"2. Semestre","TEORIA DA COMPUTAÇÃO","Reprovado",9,"Ciência da Computação - Bacharelado","6.0"
"261","ELC1008",2014,"2. Semestre","TEORIA DA COMPUTAÇÃO","Aprovado",17,"Ciência da Computação - Bacharelado","6.0"
"262","ELC1008",2022,"2. Semestre","TEORIA DA COMPUTAÇÃO","Aprovado",23,"Ciência da Computação - Bacharelado","6.0"
"263","ELC1008",2018,"2. Semestre","TEORIA DA COMPUTAÇÃO","Tr.Parcial",1,"Ciência da Computação - Bacharelado","6.0"
"264","ELC1008",2019,"2. Semestre","TEORIA DA COMPUTAÇÃO","Aprovado",20,"Ciência da Computação - Bacharelado","6.0"
"265","ELC1008",2021,"1. Semestre","TEORIA DA COMPUTAÇÃO","Reprovado",1,"Ciência da Computação - Bacharelado","6.0"
"266","ELC1008",2014,"2. Semestre","TEORIA DA COMPUTAÇÃO","Reprovado",11,"Ciência da Computação - Bacharelado","6.0"
"267","ELC1010",2020,"1. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",18,"Ciência da Computação - Bacharelado","1.0"
"268","ELC1010",2017,"2. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",4,"Ciência da Computação - Bacharelado","1.0"
"269","ELC1010",2016,"2. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",3,"Ciência da Computação - Bacharelado","1.0"
"270","ELC1010",2018,"2. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",1,"Ciência da Computação - Bacharelado","1.0"
"271","ELC1010",2017,"1. Semestre","CIRCUÍTOS DIGITAIS","Tr.Parcial",1,"Ciência da Computação - Bacharelado","1.0"
"272","ELC1010",2017,"1. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",12,"Ciência da Computação - Bacharelado","1.0"
"273","ELC1010",2019,"2. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",3,"Ciência da Computação - Bacharelado","1.0"
"274","ELC1010",2016,"1. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",11,"Ciência da Computação - Bacharelado","1.0"
"275","ELC1010",2022,"1. Semestre","CIRCUÍTOS DIGITAIS","CancMatric",1,"Ciência da Computação - Bacharelado","1.0"
"276","ELC1010",2023,"2. Semestre","CIRCUÍTOS DIGITAIS","Repr.Freq",4,"Ciência da Computação - Bacharelado","1.0"
"277","ELC1010",2016,"2. Semestre","CIRCUÍTOS DIGITAIS","Repr.Freq",3,"Ciência da Computação - Bacharelado","1.0"
"278","ELC1010",2019,"1. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",24,"Ciência da Computação - Bacharelado","1.0"
"279","ELC1010",2017,"1. Semestre","CIRCUÍTOS DIGITAIS","Repr.Freq",1,"Ciência da Computação - Bacharelado","1.0"
"280","ELC1010",2015,"2. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",4,"Ciência da Computação - Bacharelado","1.0"
"281","ELC1010",2014,"2. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",3,"Ciência da Computação - Bacharelado","1.0"
"282","ELC1010",2018,"1. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",7,"Ciência da Computação - Bacharelado","1.0"
"283","ELC1010",2022,"1. Semestre","CIRCUÍTOS DIGITAIS","Repr.Freq",5,"Ciência da Computação - Bacharelado","1.0"
"284","ELC1010",2023,"2. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",2,"Ciência da Computação - Bacharelado","1.0"
"285","ELC1010",2015,"1. Semestre","CIRCUÍTOS DIGITAIS","Repr.Freq",8,"Ciência da Computação - Bacharelado","1.0"
"286","ELC1010",2018,"1. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",27,"Ciência da Computação - Bacharelado","1.0"
"287","ELC1010",2023,"1. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",5,"Ciência da Computação - Bacharelado","1.0"
"288","ELC1010",2016,"2. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",3,"Ciência da Computação - Bacharelado","1.0"
"289","ELC1010",2019,"1. Semestre","CIRCUÍTOS DIGITAIS","Repr.Freq",5,"Ciência da Computação - Bacharelado","1.0"
"290","ELC1010",2017,"1. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",25,"Ciência da Computação - Bacharelado","1.0"
"291","ELC1010",2019,"2. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",3,"Ciência da Computação - Bacharelado","1.0"
"292","ELC1010",2015,"2. Semestre","CIRCUÍTOS DIGITAIS","Repr.Freq",2,"Ciência da Computação - Bacharelado","1.0"
"293","ELC1010",2022,"1. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",7,"Ciência da Computação - Bacharelado","1.0"
"294","ELC1010",2023,"1. Semestre","CIRCUÍTOS DIGITAIS","Repr.Freq",2,"Ciência da Computação - Bacharelado","1.0"
"295","ELC1010",2023,"1. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",33,"Ciência da Computação - Bacharelado","1.0"
"296","ELC1010",2021,"1. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",9,"Ciência da Computação - Bacharelado","1.0"
"297","ELC1010",2022,"2. Semestre","CIRCUÍTOS DIGITAIS","Repr.Freq",4,"Ciência da Computação - Bacharelado","1.0"
"298","ELC1010",2020,"2. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",4,"Ciência da Computação - Bacharelado","1.0"
"299","ELC1010",2015,"1. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",14,"Ciência da Computação - Bacharelado","1.0"
"300","ELC1010",2014,"2. Semestre","CIRCUÍTOS DIGITAIS","Repr.Freq",1,"Ciência da Computação - Bacharelado","1.0"
"301","ELC1010",2020,"2. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",6,"Ciência da Computação - Bacharelado","1.0"
"302","ELC1010",2014,"1. Semestre","CIRCUÍTOS DIGITAIS","Repr.Freq",2,"Ciência da Computação - Bacharelado","1.0"
"303","ELC1010",2017,"2. Semestre","CIRCUÍTOS DIGITAIS","Repr.Freq",3,"Ciência da Computação - Bacharelado","1.0"
"304","ELC1010",2014,"2. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",8,"Ciência da Computação - Bacharelado","1.0"
"305","ELC1010",2022,"1. Semestre","CIRCUÍTOS DIGITAIS","Dispensado",1,"Ciência da Computação - Bacharelado","1.0"
"306","ELC1010",2016,"1. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",22,"Ciência da Computação - Bacharelado","1.0"
"307","ELC1010",2019,"2. Semestre","CIRCUÍTOS DIGITAIS","Repr.Freq",3,"Ciência da Computação - Bacharelado","1.0"
"308","ELC1010",2014,"1. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",20,"Ciência da Computação - Bacharelado","1.0"
"309","ELC1010",2021,"2. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",8,"Ciência da Computação - Bacharelado","1.0"
"310","ELC1010",2016,"1. Semestre","CIRCUÍTOS DIGITAIS","Repr.Freq",8,"Ciência da Computação - Bacharelado","1.0"
"311","ELC1010",2022,"2. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",3,"Ciência da Computação - Bacharelado","1.0"
"312","ELC1010",2014,"1. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",24,"Ciência da Computação - Bacharelado","1.0"
"313","ELC1010",2015,"2. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",5,"Ciência da Computação - Bacharelado","1.0"
"314","ELC1010",2019,"1. Semestre","CIRCUÍTOS DIGITAIS","Reprovado",8,"Ciência da Computação - Bacharelado","1.0"
"315","ELC1010",2015,"1. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",22,"Ciência da Computação - Bacharelado","1.0"
"316","ELC1010",2021,"1. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",29,"Ciência da Computação - Bacharelado","1.0"
"317","ELC1010",2020,"1. Semestre","CIRCUÍTOS DIGITAIS","Incompleto",14,"Ciência da Computação - Bacharelado","1.0"
"318","ELC1010",2018,"2. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",1,"Ciência da Computação - Bacharelado","1.0"
"319","ELC1010",2022,"1. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",25,"Ciência da Computação - Bacharelado","1.0"
"320","ELC1010",2018,"2. Semestre","CIRCUÍTOS DIGITAIS","Repr.Freq",6,"Ciência da Computação - Bacharelado","1.0"
"321","ELC1010",2017,"2. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",2,"Ciência da Computação - Bacharelado","1.0"
"322","ELC1010",2018,"1. Semestre","CIRCUÍTOS DIGITAIS","Repr.Freq",4,"Ciência da Computação - Bacharelado","1.0"
"323","ELC1010",2019,"1. Semestre","CIRCUÍTOS DIGITAIS","Tr.Parcial",1,"Ciência da Computação - Bacharelado","1.0"
"324","ELC1010",2021,"2. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",1,"Ciência da Computação - Bacharelado","1.0"
"325","ELC1010",2022,"2. Semestre","CIRCUÍTOS DIGITAIS","Aprovado",3,"Ciência da Computação - Bacharelado","1.0"
"326","ELC1011",2015,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Aprovado",16,"Ciência da Computação - Bacharelado","2.0"
"327","ELC1011",2022,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Dispensado",2,"Ciência da Computação - Bacharelado","2.0"
"328","ELC1011",2022,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Aprovado",17,"Ciência da Computação - Bacharelado","2.0"
"329","ELC1011",2018,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Aprovado",15,"Ciência da Computação - Bacharelado","2.0"
"330","ELC1011",2018,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Reprovado",25,"Ciência da Computação - Bacharelado","2.0"
"331","ELC1011",2022,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Aprovado",1,"Ciência da Computação - Bacharelado","2.0"
"332","ELC1011",2019,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Reprovado",23,"Ciência da Computação - Bacharelado","2.0"
"333","ELC1011",2018,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Aprovado",2,"Ciência da Computação - Bacharelado","2.0"
"334","ELC1011",2022,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Reprovado",8,"Ciência da Computação - Bacharelado","2.0"
"335","ELC1011",2023,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Reprovado",24,"Ciência da Computação - Bacharelado","2.0"
"336","ELC1011",2021,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Aprovado",30,"Ciência da Computação - Bacharelado","2.0"
"337","ELC1011",2018,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Reprovado",8,"Ciência da Computação - Bacharelado","2.0"
"338","ELC1011",2019,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Aprovado",18,"Ciência da Computação - Bacharelado","2.0"
"339","ELC1011",2015,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Aprovado",4,"Ciência da Computação - Bacharelado","2.0"
"340","ELC1011",2019,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Reprovado",5,"Ciência da Computação - Bacharelado","2.0"
"341","ELC1011",2021,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Reprovado",8,"Ciência da Computação - Bacharelado","2.0"
"342","ELC1011",2020,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Aprovado",1,"Ciência da Computação - Bacharelado","2.0"
"343","ELC1011",2021,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Tr.Parcial",2,"Ciência da Computação - Bacharelado","2.0"
"344","ELC1011",2020,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Reprovado",14,"Ciência da Computação - Bacharelado","2.0"
"345","ELC1011",2017,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"346","ELC1011",2020,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Aprovado",26,"Ciência da Computação - Bacharelado","2.0"
"347","ELC1011",2021,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Reprovado",3,"Ciência da Computação - Bacharelado","2.0"
"348","ELC1011",2023,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Aprovado",12,"Ciência da Computação - Bacharelado","2.0"
"349","ELC1011",2014,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"350","ELC1011",2014,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Reprovado",2,"Ciência da Computação - Bacharelado","2.0"
"351","ELC1011",2020,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"352","ELC1011",2017,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Reprovado",23,"Ciência da Computação - Bacharelado","2.0"
"353","ELC1011",2022,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Reprovado",13,"Ciência da Computação - Bacharelado","2.0"
"354","ELC1011",2023,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Aprovado",4,"Ciência da Computação - Bacharelado","2.0"
"355","ELC1011",2020,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Incompleto",10,"Ciência da Computação - Bacharelado","2.0"
"356","ELC1011",2016,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Aprovado",11,"Ciência da Computação - Bacharelado","2.0"
"357","ELC1011",2017,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Aprovado",16,"Ciência da Computação - Bacharelado","2.0"
"358","ELC1011",2021,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Aprovado",9,"Ciência da Computação - Bacharelado","2.0"
"359","ELC1011",2017,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Reprovado",7,"Ciência da Computação - Bacharelado","2.0"
"360","ELC1011",2014,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Reprovado",29,"Ciência da Computação - Bacharelado","2.0"
"361","ELC1011",2023,"1. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Reprovado",6,"Ciência da Computação - Bacharelado","2.0"
"362","ELC1011",2015,"2. Semestre","ORGANIZAÇÃO DE COMPUTADORES","Reprovado",26,"Ciência da Computação - Bacharelado","2.0"
